dim_value,forecast_month,year,month_num,target_eom_amount,overall_importance_tier,eom_importance_tier,overall_importance_score,eom_importance_score,eom_risk_flag,has_eom_history,eom_regularity_score,eom_stability_score,eom_recency_score,eom_concentration_score,eom_volume_score,eom_pattern_primary,eom_pattern_confidence_pct,prob_continuous_stable_pct,prob_continuous_volatile_pct,prob_intermittent_active_pct,prob_intermittent_dormant_pct,prob_rare_recent_pct,prob_rare_stale_pct,pattern_uncertainty,general_pattern,segment_name,full_segment_name,combined_priority,recommended_method,forecast_complexity,total_volume_12m,eom_volume_12m,non_eom_volume_12m,avg_monthly_volume,max_transaction,max_eom_transaction,eom_concentration,eom_predictability,eom_frequency,eom_zero_ratio,eom_cv,monthly_cv,transaction_regularity,activity_rate,transaction_dispersion,quarter_end_concentration,year_end_concentration,active_months_12m,total_nonzero_eom_count,months_inactive,months_of_history,cumulative_overall_portfolio_pct,cumulative_eom_portfolio_pct,lag_1m_eom,lag_3m_eom,lag_12m_eom,eom_ma3,eom_yoy_growth,eom_mom_growth,is_quarter_end,is_year_end,month_of_year,is_zero_eom,current_month_has_eom,raw_rf__active_months_12m,raw_rf__rolling_avg_day_dispersion,raw_rf__rolling_avg_monthly_volume,raw_rf__rolling_avg_non_eom,raw_rf__rolling_avg_nonzero_eom,raw_rf__rolling_avg_transactions,raw_rf__rolling_eom_volume_12m,raw_rf__rolling_max_eom,raw_rf__rolling_max_transaction,raw_rf__rolling_non_eom_volume_12m,raw_rf__rolling_nonzero_eom_months,raw_rf__rolling_quarter_end_volume,raw_rf__rolling_std_eom,raw_rf__rolling_std_monthly,raw_rf__rolling_std_transactions,raw_rf__rolling_total_volume_12m,raw_rf__rolling_year_end_volume,raw_rf__rolling_zero_eom_months,raw_rf__total_nonzero_eom_count,raw_rf__eom_amount_12m_ago,raw_rf__eom_amount_3m_ago,raw_rf__eom_amount_1m_ago,raw_rf__eom_ma3,raw_rf__months_of_history,raw_rf__months_since_last_eom,raw_pm__eom_concentration,raw_pm__eom_predictability,raw_pm__eom_frequency,raw_pm__eom_zero_ratio,raw_pm__eom_spike_ratio,raw_pm__eom_cv,raw_pm__monthly_cv,raw_pm__transaction_regularity,raw_pm__activity_rate,raw_pm__quarter_end_concentration,raw_pm__year_end_concentration,raw_pm__transaction_dispersion,raw_pm__has_eom_history,raw_pm__months_inactive,raw_pm__eom_periodicity
series_012,2024-02-01,2024,2,972.8067514830099,LOW,LOW,0.59447,0.76602,True,True,90.8,16.2,48.5,13.1,33.8,RARE_STALE,64.8,9.9,6.7,18.6,24.6,0.3,40.0,0.651,INTERMITTENT,LOW_INTERMITTENT_RARE_STALE,LOW_INTERMITTENT__LOWEOM_RARE_STALE,53.32,Conservative_MA,1,19929.75773807093,431.7386619353635,19498.019076135566,1660.8131448392442,1098.1581664810842,631.8138535247854,0.712,0.318,0.492,0.714,1.147,0.692,0.605,0.721,6.3,0.083,0.389,7,2,5,23,0.9784,0.2026,645.1069487720921,583.8769128840514,898.5106583842979,952.9,0.31,-0.247,False,False,2,0,True,7,1.6211706318704144,1660.8131448392442,1624.8349230112972,215.86933096768175,317.17505741790364,431.7386619353635,631.8138535247854,1098.1581664810842,19498.019076135566,2,1652.0920387170368,1116.1757075574706,1149.4955049304797,64.78087980219112,19929.75773807093,7760.841686453293,10,2,898.5106583842979,583.8769128840514,645.1069487720921,952.9023533391988,23,0,0.7123911440305045,0.317637368249793,0.49218438881160737,0.7140753324558587,0.8536957139810395,1.147376604711984,0.692128135246511,0.6048760213730928,0.7208595062012921,0.08289574115399902,0.38940973535408824,6.296456355401153,True,5,0.7549268366376947
series_009,2024-01-01,2024,1,986596.7054526991,CRITICAL,NONE,0.8878,0.35415,False,True,2.6,78.9,39.1,51.4,3.6,INTERMITTENT_ACTIVE,57.7,51.8,4.4,5.3,1.9,16.5,20.2,0.519,HIGHLY_SEASONAL,CRITICAL_HIGHLY_SEASONAL_INTERMITTENT_ACTIVE,CRITICAL_HIGHLY_SEASONAL__NONEEOM_INTERMITTENT_ACTIVE,52.87,Moving_Average,5,10747857.76810243,217109.58144056858,10530748.186661862,895654.8140085358,1329215.8495051523,1128675.653881812,0.789,0.303,0.797,0.459,0.783,0.62,0.812,0.678,8.71,0.331,0.86,7,5,5,55,0.1296,0.6588,864889.9896516557,805578.7814125002,122788.5037585614,868159.47,1.276,0.107,False,False,1,0,True,7,3.2139134459297063,895654.8140085358,877562.3488884885,43421.916288113716,706.3468787243364,217109.58144056858,1128675.653881812,1329215.8495051523,10530748.186661862,5,3554334.171226043,772231.8000917761,555246.9337973436,29.91161316119577,10747857.76810243,9243372.453571973,7,5,122788.5037585614,805578.7814125002,864889.9896516557,868159.4722346856,55,7,0.7889156397020051,0.3026754292213148,0.7969843277046316,0.45905817379325486,0.5434894577086338,0.7827228652029992,0.6199340695912923,0.8115925057698333,0.6779787554683562,0.3307016382161868,0.8600199828662156,8.711534495301848,True,5,0.09905643421598798
series_009,2025-01-01,2025,1,1358731.3205811703,CRITICAL,NONE,0.99279,0.37396,False,True,8.2,79.0,41.6,42.2,7.6,INTERMITTENT_ACTIVE,57.7,51.8,4.4,5.3,1.9,16.5,20.2,0.617,HIGHLY_SEASONAL,CRITICAL_HIGHLY_SEASONAL_INTERMITTENT_ACTIVE,CRITICAL_HIGHLY_SEASONAL__NONEEOM_INTERMITTENT_ACTIVE,52.52,Moving_Average,5,20573689.955065608,727762.7299853301,19845927.225080278,1714474.162922134,793409.130463717,1851079.7528545633,0.76,0.126,0.728,0.36,0.963,0.642,0.878,0.586,8.59,0.33,0.937,4,2,8,67,0.1308,0.6483,1627043.8423505528,471505.9881234052,789183.1907348213,1358158.95,0.212,-0.066,False,False,1,0,True,4,1.0674229184931754,1714474.162922134,1653827.2687566897,363881.36499266507,906.810415246872,727762.7299853301,1851079.7528545633,793409.130463717,19845927.225080278,2,6783841.703301391,1307862.2924659494,1101271.8676857173,89.90237272133665,20573689.955065608,19284120.62449186,10,2,789183.1907348213,471505.9881234052,1627043.8423505528,1358158.9458767928,67,9,0.7601219194744487,0.1255721596303287,0.7283317371725627,0.359553050284721,0.14285842886649247,0.9625613781439419,0.6423379783155903,0.8784524772239191,0.5860160818831517,0.3297338356958708,0.9373194923521129,8.593779446396741,True,8,0.8620186390106666
series_009,2025-08-01,2025,8,672613.3151592666,CRITICAL,NONE,1.0,0.43577,False,True,0.0,77.4,35.9,49.4,2.5,INTERMITTENT_ACTIVE,57.7,51.8,4.4,5.3,1.9,16.5,20.2,0.846,HIGHLY_SEASONAL,CRITICAL_HIGHLY_SEASONAL_INTERMITTENT_ACTIVE,CRITICAL_HIGHLY_SEASONAL__NONEEOM_INTERMITTENT_ACTIVE,52.41,Moving_Average,5,31377971.771168258,250115.84467802575,31127855.926490232,2614830.9809306883,938036.6453426211,605914.2570003425,0.769,0.279,0.779,0.38,0.863,0.638,0.703,0.611,9.04,0.252,0.91,5,1,7,74,0.1253,0.6489,895305.0959889272,753706.2248159087,221226.60805105016,807945.54,0.164,-0.175,False,False,8,0,True,5,3.3632436971618556,2614830.9809306883,2593987.993874186,250115.84467802575,592.8048031597705,250115.84467802575,605914.2570003425,938036.6453426211,31127855.926490232,1,7919569.552067421,580588.383556865,1667831.8414336378,22.349875435464426,31377971.771168258,28565410.955280144,11,1,221226.60805105016,753706.2248159087,895305.0959889272,807945.5424197833,74,4,0.768738532381801,0.2789394873812994,0.7785884401113821,0.3797254849175003,0.5621444545085756,0.86318300644909,0.6378354293630144,0.7033446431411468,0.6111103229873847,0.2523926533500276,0.9103651174014873,9.035404930867752,True,7,0.4652785720120073
series_009,2024-05-01,2024,5,1206129.96357208,CRITICAL,NONE,0.9804,0.42511,False,True,13.4,68.2,35.8,53.1,1.6,INTERMITTENT_ACTIVE,57.7,51.8,4.4,5.3,1.9,16.5,20.2,0.784,HIGHLY_SEASONAL,CRITICAL_HIGHLY_SEASONAL_INTERMITTENT_ACTIVE,CRITICAL_HIGHLY_SEASONAL__NONEEOM_INTERMITTENT_ACTIVE,52.07,Moving_Average,5,17045051.69739719,287485.2340865409,16757566.46331065,1420420.9747830993,1470812.692574451,1646496.201522883,0.817,0.315,0.711,0.227,0.927,0.65,0.78,0.657,9.33,0.377,0.974,3,1,9,59,0.1075,0.6564,1011977.474138557,982115.7514810263,606251.3846204104,1205389.59,-0.374,-0.004,False,False,5,0,True,3,1.3041758140198816,1420420.9747830993,1396463.8719425541,287485.2340865409,869.1502171432833,287485.2340865409,1646496.201522883,1470812.692574451,16757566.46331065,1,6431521.265021646,1117481.031799549,923649.3856513305,64.42414008259819,17045051.69739719,16597370.908816129,11,1,606251.3846204104,982115.7514810263,1011977.474138557,1205389.5856660393,59,8,0.8166893158120996,0.3154587250047636,0.7111581178876593,0.22669662493264192,0.6762391853001108,0.9265013435948577,0.6502645356897615,0.7801318496922746,0.6569869076844411,0.3773248318163653,0.9737354396731208,9.334991690651957,True,9,0.23076838998035432
series_009,2024-12-01,2024,12,1670801.228901466,CRITICAL,NONE,1.0,0.47193,False,True,5.9,83.4,48.0,60.4,15.9,INTERMITTENT_ACTIVE,57.7,51.8,4.4,5.3,1.9,16.5,20.2,0.644,HIGHLY_SEASONAL,CRITICAL_HIGHLY_SEASONAL_INTERMITTENT_ACTIVE,CRITICAL_HIGHLY_SEASONAL__NONEEOM_INTERMITTENT_ACTIVE,51.28,Moving_Average,5,24753452.50838412,335002.70455087436,24418449.803833246,2062787.70903201,2492067.8463033848,1827403.7675454442,0.796,0.215,0.741,0.325,0.83,0.61,0.703,0.63,9.4,0.364,0.946,6,4,6,66,0.1414,0.6587,2091553.0681538677,1177448.221671252,1088643.665008115,1915913.93,0.782,-0.015,True,True,12,0,True,6,4.480077614808112,2062787.70903201,2034870.8169861038,83750.67613771859,862.9486414074569,335002.70455087436,1827403.7675454442,2492067.8463033848,24418449.803833246,4,9014613.767523209,1386448.7208245336,1259093.4962317578,16.4039947076413,24753452.50838412,23427784.15126017,8,4,1088643.665008115,1177448.221671252,2091553.0681538677,1915913.9281969916,66,6,0.7959199408439006,0.21522542841805406,0.7405542999964801,0.32549866451775933,0.9000295705347177,0.829810690129854,0.6103844281787988,0.7027323904807198,0.6298085026888176,0.3641760180512158,0.9464451127908344,9.402664983703596,True,6,0.9260620645176425
series_009,2024-09-01,2024,9,973197.3989591204,CRITICAL,NONE,0.98622,0.38336,False,True,0.0,72.6,54.7,44.5,23.6,INTERMITTENT_ACTIVE,57.7,51.8,4.4,5.3,1.9,16.5,20.2,0.621,HIGHLY_SEASONAL,CRITICAL_HIGHLY_SEASONAL_INTERMITTENT_ACTIVE,CRITICAL_HIGHLY_SEASONAL__NONEEOM_INTERMITTENT_ACTIVE,51.02,Moving_Average,5,41453032.3680694,729054.1222360268,40723978.245833375,3454419.3640057836,1512535.1639465902,578259.038920177,0.755,0.215,0.73,0.288,0.841,0.729,0.794,0.677,9.19,0.197,0.817,3,2,9,63,0.1159,0.6558,541078.567099944,397954.18238339893,911872.6347118434,845945.73,1.491,-0.1,True,False,9,0,True,3,3.9997352429244093,3454419.3640057836,3393664.853819448,364527.0611180134,835.9129485493202,729054.1222360268,578259.038920177,1512535.1639465902,40723978.245833375,2,8183347.575380572,818071.7801658564,2517475.27834181,30.418247762851614,41453032.3680694,33887460.44705921,10,2,911872.6347118434,397954.18238339893,541078.567099944,845945.7298962647,63,8,0.7548777323445329,0.21539289097079115,0.7295075063962184,0.28771703530496473,0.2680089836852235,0.8406021029657723,0.7287694437372877,0.7938223080708245,0.6772737242846911,0.1974125198542549,0.8174905069951448,9.190979063969923,True,9,0.053776905333052016
series_009,2023-12-01,2023,12,1164866.7000136129,CRITICAL,NONE,0.97223,0.3008,False,True,0.0,71.3,36.5,50.2,10.7,INTERMITTENT_ACTIVE,57.7,51.8,4.4,5.3,1.9,16.5,20.2,0.717,HIGHLY_SEASONAL,CRITICAL_HIGHLY_SEASONAL_INTERMITTENT_ACTIVE,CRITICAL_HIGHLY_SEASONAL__NONEEOM_INTERMITTENT_ACTIVE,50.65,Moving_Average,5,57271086.81494706,336987.6509450932,56934099.16400197,4772590.567912255,1792800.9393092531,703747.7315861223,0.776,0.246,0.724,0.343,0.918,0.607,0.863,0.641,8.7,0.241,0.903,6,1,6,54,0.1507,0.6441,780065.8938510619,856866.2473633641,852305.2220998044,930671.16,-0.49,-0.094,True,True,12,0,True,6,2.712229030386034,4772590.567912255,4744508.263666831,336987.6509450932,959.2129447162594,336987.6509450932,703747.7315861223,1792800.9393092531,56934099.16400197,1,13778065.598399267,1069185.983619633,2897745.1065582265,20.601740429137607,57271086.81494706,51739406.316232555,11,1,852305.2220998044,856866.2473633641,780065.8938510619,930671.156412602,54,6,0.7758156788076671,0.2458921475495657,0.7240994845109322,0.34302739221358725,0.04339669415605185,0.917861231338434,0.6071639847006256,0.8627190665943761,0.6413623072846102,0.24057629014302828,0.9034123358512762,8.698290145395575,True,6,0.06641640448143493
series_003,2024-01-01,2024,1,1256511.9510942644,CRITICAL,LOW,0.62399,0.41952,False,True,45.6,56.4,75.0,54.7,14.8,CONTINUOUS_VOLATILE,71.0,4.4,18.9,8.6,9.1,16.2,42.7,0.0,HIGHLY_SEASONAL,CRITICAL_HIGHLY_SEASONAL_CONTINUOUS_VOLATILE,CRITICAL_HIGHLY_SEASONAL__LOWEOM_CONTINUOUS_VOLATILE,48.26,Conservative_MA,5,26288271.563725397,281502.34172481735,26006769.22200058,2190689.2969771163,1182880.482638196,550046.038576438,0.217,0.285,0.764,0.024,0.776,0.945,0.06,0.515,8.02,0.949,0.768,8,7,4,18,0.7141,0.838,1613620.4057590025,899853.621212314,1103803.4606286187,1270611.85,1.293,0.214,False,False,1,0,True,8,0.2262459450944393,2190689.2969771163,2167230.768500048,40214.620246402475,225.72962116949333,281502.34172481735,550046.038576438,1182880.482638196,26006769.22200058,7,24947495.776308965,974977.0501039763,2069257.9229020257,1.5176882286826898,26288271.563725397,20177034.29412368,5,7,1103803.4606286187,899853.621212314,1613620.4057590025,1270611.8491311201,18,10,0.21740639510954804,0.28488750236727295,0.7638886730181078,0.023751194050294258,0.931554914309481,0.7759393368721192,0.944569330647367,0.06037091555422681,0.5145173538173952,0.9489971874276231,0.7675298942805172,8.024924440706261,True,4,0.8209810172991409
series_003,2023-01-01,2023,1,1126299.0848351512,CRITICAL,LOW,0.56118,0.46759,False,True,45.8,53.5,78.6,65.2,9.4,CONTINUOUS_VOLATILE,71.0,4.4,18.9,8.6,9.1,16.2,42.7,0.0,HIGHLY_SEASONAL,CRITICAL_HIGHLY_SEASONAL_CONTINUOUS_VOLATILE,CRITICAL_HIGHLY_SEASONAL__LOWEOM_CONTINUOUS_VOLATILE,48.11,Conservative_MA,5,36193854.81471533,313581.45906900516,35880273.35564633,3016154.5678929444,1817617.2386526496,441467.53188895714,0.231,0.323,0.722,0.017,0.779,1.0,0.057,0.534,7.37,0.969,0.695,6,4,6,6,0.728,0.8276,909819.7059556737,1264168.9047111953,1078469.1219839156,989092.72,,-0.087,False,False,1,0,True,6,1.7713566360860784,3016154.5678929444,2990022.779637194,78395.36476725129,114.29202963651986,313581.45906900516,441467.53188895714,1817617.2386526496,35880273.35564633,4,35081626.15495147,876952.650292751,3016154.5678929444,22.236130474817028,36193854.81471533,25152042.102967907,8,4,1078469.1219839156,1264168.9047111953,909819.7059556737,989092.7197578488,6,8,0.23091303444047093,0.3233879357655012,0.7217008962992446,0.0174267364064207,0.21189433044010908,0.7786143681552442,1.0,0.05672944377559895,0.5343753958464079,0.9692702348103672,0.6949257610643297,7.371319406614461,True,6,0.31100249473268027
series_003,2023-05-01,2023,5,1452778.3379748024,CRITICAL,LOW,0.66449,0.50174,False,False,44.9,53.1,81.2,61.6,20.0,CONTINUOUS_VOLATILE,71.0,4.4,18.9,8.6,9.1,16.2,42.7,0.0,HIGHLY_SEASONAL,CRITICAL_HIGHLY_SEASONAL_CONTINUOUS_VOLATILE,CRITICAL_HIGHLY_SEASONAL__LOWEOM_CONTINUOUS_VOLATILE,47.89,Conservative_MA,5,30330875.986354586,849368.665055981,29481507.321298603,2527572.998862882,1301824.4658559037,2072943.5151768238,0.178,0.304,0.703,0.0,0.761,0.846,0.161,0.534,7.69,1.0,0.75,10,0,2,10,0.7063,0.8221,1494508.5518119195,1515721.3201171285,750800.5556319627,1359404.38,,0.093,False,False,5,0,True,10,3.740023681857017,2527572.998862882,2456792.2767748837,849368.665055981,814.5864836941314,849368.665055981,2072943.5151768238,1301824.4658559037,29481507.321298603,0,30330875.986354586,1106136.44684493,2137928.376547879,70.68378557805411,30330875.986354586,22753500.832506023,12,0,750800.5556319627,1515721.3201171285,1494508.5518119195,1359404.3833970882,10,5,0.17795641124471134,0.303788784450133,0.7034902508214451,0.0,0.09491793682166971,0.7613938189544477,0.8458423861584616,0.16088529330262907,0.534218857096327,1.0,0.7501761849127763,7.687478518305498,False,2,0.9988926120332906
series_003,2025-08-01,2025,8,804076.0913805288,CRITICAL,LOW,0.669,0.51424,False,True,40.0,49.1,74.4,59.3,14.6,CONTINUOUS_VOLATILE,71.0,4.4,18.9,8.6,9.1,16.2,42.7,0.0,HIGHLY_SEASONAL,CRITICAL_HIGHLY_SEASONAL_CONTINUOUS_VOLATILE,CRITICAL_HIGHLY_SEASONAL__LOWEOM_CONTINUOUS_VOLATILE,47.54,Conservative_MA,5,36064911.24846564,522294.5081021051,35542616.74036354,3005409.2707054703,732149.6247906198,1121028.698216398,0.175,0.243,0.722,0.072,0.966,0.854,0.162,0.513,7.84,0.968,0.723,7,6,5,37,0.7315,0.8407,1088179.6668016633,478701.928906875,119320.93630514976,944169.25,0.078,-0.154,False,False,8,0,True,7,1.539370626371837,3005409.2707054703,2961884.728363628,87049.08468368418,482.4280786237817,522294.5081021051,1121028.698216398,732149.6247906198,35542616.74036354,6,34902428.28827282,776915.1157437303,2566288.123517014,79.30630283706559,36064911.24846564,26065148.802968774,6,6,119320.93630514976,478701.928906875,1088179.6668016633,944169.2504996719,37,2,0.17481309000585504,0.24302942862526725,0.7218558482092994,0.0724622832900705,0.7093888218243862,0.9662208888835815,0.8538897342639195,0.16219585803170006,0.5133467213218513,0.9677669258026448,0.7227287660129122,7.844128973678203,True,5,0.10540137739646227
series_003,2024-08-01,2024,8,409526.5951494341,CRITICAL,LOW,0.66908,0.5354,False,True,33.7,47.4,74.8,63.5,14.9,CONTINUOUS_VOLATILE,71.0,4.4,18.9,8.6,9.1,16.2,42.7,0.0,HIGHLY_SEASONAL,CRITICAL_HIGHLY_SEASONAL_CONTINUOUS_VOLATILE,CRITICAL_HIGHLY_SEASONAL__LOWEOM_CONTINUOUS_VOLATILE,46.64,Conservative_MA,5,5779937.0155980745,77060.06141517525,5702876.9541829,481661.4179665062,806246.20131816,454003.9181701433,0.245,0.295,0.664,0.0,0.943,0.963,0.11,0.496,6.85,0.889,0.842,10,2,2,25,0.7078,0.8284,337584.8031884202,372192.25649841636,259974.70852470445,399626.9,1.206,0.045,False,False,8,0,True,10,4.826513618151999,481661.4179665062,475239.7461819083,38530.030707587626,59.91260586618711,77060.06141517525,454003.9181701433,806246.20131816,5702876.9541829,2,5138298.616045729,385985.53748340515,463837.2099640029,89.03843208552661,5779937.0155980745,4868716.037928855,10,2,259974.70852470445,372192.25649841636,337584.8031884202,399626.9036568313,25,11,0.24478949452048157,0.29522563256410334,0.6635663408137683,0.0,0.16590102437078624,0.9425164129879308,0.9629943206209994,0.10992964058024664,0.4955289109303165,0.8889886865858948,0.8423475938907041,6.852319887352782,True,2,0.024684157224584613
series_003,2023-08-01,2023,8,609309.0310468695,CRITICAL,LOW,0.59597,0.38037,False,False,43.7,51.6,75.2,59.0,16.8,CONTINUOUS_VOLATILE,71.0,4.4,18.9,8.6,9.1,16.2,42.7,0.0,HIGHLY_SEASONAL,CRITICAL_HIGHLY_SEASONAL_CONTINUOUS_VOLATILE,CRITICAL_HIGHLY_SEASONAL__LOWEOM_CONTINUOUS_VOLATILE,46.38,Conservative_MA,5,13076248.25977955,403270.0968039311,12672978.162975619,1089687.3549816292,1216093.6032936536,204746.8487702134,0.198,0.196,0.69,0.0,0.923,0.873,0.074,0.497,7.58,1.0,0.69,7,0,5,13,0.7168,0.8298,684028.9226506285,716574.4477831238,315931.9518011269,704771.2,-0.344,-0.099,False,False,8,0,True,7,0.7746265557172133,1089687.3549816292,1056081.5135813016,403270.0968039311,91.909467262008,403270.0968039311,204746.8487702134,1216093.6032936536,12672978.162975619,0,13076248.25977955,562236.2697175806,951602.3151378521,48.45379950800108,13076248.25977955,9020627.251622707,12,0,315931.9518011269,716574.4477831238,684028.9226506285,704771.196039396,13,6,0.19848383683220383,0.19592741807702768,0.6898192235418302,0.0,0.7066755336776999,0.9227440281848245,0.8732801301102507,0.07382129730840006,0.4973481812590324,1.0,0.689848270881237,7.575151998157082,False,5,0.6172188058779008
series_003,2024-12-01,2024,12,1124448.0745027424,CRITICAL,LOW,0.60661,0.47596,False,True,30.6,44.0,75.3,61.9,17.5,CONTINUOUS_VOLATILE,71.0,4.4,18.9,8.6,9.1,16.2,42.7,0.185,HIGHLY_SEASONAL,CRITICAL_HIGHLY_SEASONAL_CONTINUOUS_VOLATILE,CRITICAL_HIGHLY_SEASONAL__LOWEOM_CONTINUOUS_VOLATILE,46.38,Conservative_MA,5,34000235.72621201,239896.6165679755,33760339.10964403,2833352.9771843343,1672226.6951307808,1683635.2775213919,0.125,0.239,0.688,0.0,0.825,0.999,0.157,0.478,7.73,0.926,0.721,9,7,3,29,0.7233,0.8079,1670710.9321159432,337523.1894689311,733794.0231020468,1350174.84,0.644,-0.062,True,True,12,0,True,9,0.741801686447584,2833352.9771843343,2813361.5924703362,34270.945223996496,180.36517212810017,239896.6165679755,1683635.2775213919,1672226.6951307808,33760339.10964403,7,31486236.21909019,927950.6851926459,2830687.8117916314,87.87692497929145,34000235.72621201,24516516.440928347,5,7,733794.0231020468,337523.1894689311,1670710.9321159432,1350174.8403283637,29,2,0.12456386725589105,0.23910842373283508,0.6877821765679372,0.0,0.15144552193535732,0.8252499214808187,0.9990593599123849,0.15729742460317858,0.4779588869940143,0.9260593506655106,0.7210690137076808,7.734559294182737,True,3,0.4327714843418189
series_003,2025-01-01,2025,1,1060458.6636822752,CRITICAL,LOW,0.76289,0.49346,False,True,42.8,52.8,74.4,59.4,17.6,CONTINUOUS_VOLATILE,71.0,4.4,18.9,8.6,9.1,16.2,42.7,0.0,HIGHLY_SEASONAL,CRITICAL_HIGHLY_SEASONAL_CONTINUOUS_VOLATILE,CRITICAL_HIGHLY_SEASONAL__LOWEOM_CONTINUOUS_VOLATILE,46.24,Conservative_MA,5,50459532.65104148,666597.457168474,49792935.193873,4204961.054253456,1463364.9565418672,1372367.5582167013,0.219,0.305,0.782,0.005,0.759,0.966,0.103,0.463,7.23,1.0,0.753,8,1,4,30,0.7147,0.8241,1198417.0471482435,1109014.537235454,853799.2407852554,1027641.84,1.852,-0.225,False,False,1,0,True,8,0.24181355524390435,4204961.054253456,4149411.2661560834,666597.457168474,822.2827086354721,666597.457168474,1372367.5582167013,1463364.9565418672,49792935.193873,1,50459532.65104148,804425.3338026445,4063005.9078693627,82.63408109501867,50459532.65104148,38014136.391726464,11,1,853799.2407852554,1109014.537235454,1198417.0471482435,1027641.8429900598,30,1,0.2193674522586936,0.3046712341848639,0.7819181372686806,0.0050249714165689725,0.2644718166671908,0.7585635926716885,0.9662410318306037,0.10313338824905824,0.46292962176458585,1.0,0.7533588678796822,7.232880608030442,True,4,0.5035469815118861
series_003,2023-11-01,2023,11,717045.1091915787,CRITICAL,LOW,0.63827,0.36034,False,True,38.0,47.4,85.5,58.0,22.0,CONTINUOUS_VOLATILE,71.0,4.4,18.9,8.6,9.1,16.2,42.7,0.0,HIGHLY_SEASONAL,CRITICAL_HIGHLY_SEASONAL_CONTINUOUS_VOLATILE,CRITICAL_HIGHLY_SEASONAL__LOWEOM_CONTINUOUS_VOLATILE,46.12,Conservative_MA,5,34375226.951452754,545862.0710710738,33829364.88038168,2864602.245954396,1014555.9718217708,1010622.7102077933,0.248,0.292,0.738,0.206,0.609,1.0,0.098,0.531,7.84,0.921,0.718,8,4,4,16,0.7239,0.8113,694149.1806984149,516035.47487813485,562534.8510526805,626831.57,0.718,-0.042,False,False,11,0,True,8,4.007228881114768,2864602.245954396,2819113.7400318068,136465.51776776844,398.172641135527,545862.0710710738,1010622.7102077933,1014555.9718217708,33829364.88038168,4,31670566.592773024,436783.17279912025,2864602.245954396,75.07696492110557,34375226.951452754,24691209.65438387,8,4,562534.8510526805,516035.47487813485,694149.1806984149,626831.5745919142,16,10,0.24843971034786846,0.29180790665384265,0.7383734398425352,0.2055058639603086,0.6515156833288924,0.6091432285084053,1.0,0.09750824057910606,0.5307908334387615,0.9213194908502146,0.7182849931217801,7.842467701257849,True,4,0.21078144935468823
series_003,2023-07-01,2023,7,854081.1374612114,CRITICAL,LOW,0.62225,0.40347,False,True,38.7,48.2,84.9,53.3,31.3,CONTINUOUS_VOLATILE,71.0,4.4,18.9,8.6,9.1,16.2,42.7,0.097,HIGHLY_SEASONAL,CRITICAL_HIGHLY_SEASONAL_CONTINUOUS_VOLATILE,CRITICAL_HIGHLY_SEASONAL__LOWEOM_CONTINUOUS_VOLATILE,46.1,Conservative_MA,5,31593701.47454758,490474.9937623166,31103226.48078526,2632808.4562122985,905056.0542626481,1221361.9769619617,0.305,0.258,0.725,0.045,0.936,0.939,0.08,0.527,7.66,0.955,0.828,10,4,2,12,0.7281,0.8286,473494.68109590793,751447.1050558101,834286.0039049044,604743.94,0.887,0.149,False,False,7,0,True,10,2.983882099808448,2632808.4562122985,2591935.5400654385,122618.74844057915,506.5599429187689,490474.9937623166,1221361.9769619617,905056.0542626481,31103226.48078526,4,30171412.788542442,799395.8384151412,2472248.2085404294,97.61869749880837,31593701.47454758,26165401.752822235,8,4,834286.0039049044,751447.1050558101,473494.68109590793,604743.9365921748,12,7,0.30532641693915985,0.2578797007273887,0.7251222363515871,0.04507851571046543,0.1966535849529587,0.9359717752242787,0.939015598611811,0.07951484613262198,0.5273740143853106,0.9549818913383429,0.8281841168215609,7.65556605124261,True,2,0.7374260857706773
series_003,2025-06-01,2025,6,1283458.055618741,CRITICAL,LOW,0.58578,0.49998,False,True,34.0,57.4,76.4,63.8,15.0,CONTINUOUS_VOLATILE,71.0,4.4,18.9,8.6,9.1,16.2,42.7,0.0,HIGHLY_SEASONAL,CRITICAL_HIGHLY_SEASONAL_CONTINUOUS_VOLATILE,CRITICAL_HIGHLY_SEASONAL__LOWEOM_CONTINUOUS_VOLATILE,46.02,Conservative_MA,5,43332083.436896674,658102.6754250742,42673980.7614716,3611006.953074723,771442.1105851774,1665734.6816463654,0.114,0.331,0.776,0.018,0.832,0.882,0.146,0.534,7.4,0.923,0.739,8,6,4,35,0.7166,0.8129,1569761.1438867406,1277559.1403360115,954135.0149506973,1412680.58,-0.463,-0.084,True,False,6,0,True,8,0.20144472867271057,3611006.953074723,3556165.0634559668,109683.77923751237,517.0925606002811,658102.6754250742,1665734.6816463654,771442.1105851774,42673980.7614716,6,39993663.16629433,1067491.3720652075,3186154.158155256,68.0479462524374,43332083.436896674,32014170.857131783,6,6,954135.0149506973,1277559.1403360115,1569761.1438867406,1412680.5839359835,35,11,0.11359284837878932,0.3305101852954439,0.7759581829758851,0.01808322132994026,0.20969027743020086,0.8317306260161198,0.8823450631803103,0.14560308666930727,0.5338076505389824,0.9229573100157071,0.7388098682989278,7.404471125896559,True,4,0.9765610233229043
